"open","high","low","close","vwap","count","base_currency","base_issuer","base_volume","counter_currency","counter_issuer","counter_volume","open_time","close_time","start","buy_volume"
"0.0058743172","0.0059168649","0.0055187719","0.0056622672","0.0057113902","1371","XRP","","49926938.70874901","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","285152.2302266752","2017-02-24T00:00:20Z","2017-02-26T23:25:22Z","2017-02-24T00:00:00Z","NaN"
"0.0056587372","0.0058900000","0.0052894834","0.0053557946","0.0055148422","2970","XRP","","115954873.622846","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","639472.8266178635","2017-02-27T00:21:01Z","2017-03-01T23:59:21Z","2017-02-27T00:00:00Z","NaN"
"0.0053557946","0.0065248098","0.0053422772","0.0062014999","0.0059954912","4315","XRP","","102672941.512415","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","615574.713875987","2017-03-02T00:00:31Z","2017-03-04T23:59:40Z","2017-03-02T00:00:00Z","NaN"
"0.0061911381","0.0067549173","0.0059273176","0.0067149561","0.0061783039","2744","XRP","","88107663.03113209","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","544355.9211994206","2017-03-05T00:05:30Z","2017-03-07T23:59:50Z","2017-03-05T00:00:00Z","NaN"
"0.0066920675","0.0068415384","0.0060402037","0.0062920500","0.0064296743","4851","XRP","","103808062.0889731","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","667452.0307085977","2017-03-08T00:06:21Z","2017-03-10T23:59:20Z","2017-03-08T00:00:00Z","NaN"
"0.0062671201","0.0064392092","0.0059350876","0.0063641999","0.0061971251","3020","XRP","","91989838.82186198","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","570072.5377247401","2017-03-11T00:00:00Z","2017-03-13T23:57:51Z","2017-03-11T00:00:00Z","NaN"
"0.0063420733","0.0063922138","0.0060269999","0.0062926468","0.0062138848","2332","XRP","","74145530.844073","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","460731.7842757978","2017-03-14T00:01:42Z","2017-03-16T23:58:30Z","2017-03-14T00:00:00Z","NaN"
"0.0062926468","0.0071999999","0.0056999999","0.0066772519","0.0062945824","2927","XRP","","84424737.63029096","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","531418.4682376957","2017-03-17T00:06:01Z","2017-03-19T23:58:20Z","2017-03-17T00:00:00Z","NaN"
"0.0066772519","0.0073899999","0.0062499999","0.0071734853","0.0068888458","4489","XRP","","104544455.740604","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","720190.6332216538","2017-03-20T00:00:21Z","2017-03-22T23:59:30Z","2017-03-20T00:00:00Z","NaN"
"0.0071439999","0.010905100","0.0071439999","0.0086909825","0.0093190465","8812","XRP","","202280195.9101852","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1885058.546583891","2017-03-23T00:24:40Z","2017-03-25T23:55:11Z","2017-03-23T00:00:00Z","NaN"
"0.0088617720","0.0099068888","0.0088239415","0.0094428964","0.0093356021","3624","XRP","","82507666.02706905","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","770258.7432951124","2017-03-26T00:01:10Z","2017-03-28T23:48:40Z","2017-03-26T00:00:00Z","NaN"
"0.0094718999","0.021456463","0.0093774881","0.021008403","0.014838941","12640","XRP","","182545366.8013173","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2708779.882231791","2017-03-29T00:00:12Z","2017-03-31T23:59:50Z","2017-03-29T00:00:00Z","NaN"
"0.021180600","0.064999999","0.019230769","0.029673590","0.036041209","19011","XRP","","161203075.2572101","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","5809953.791206092","2017-04-01T00:00:01Z","2017-04-03T23:59:51Z","2017-04-01T00:00:00Z","NaN"
"0.029673590","0.040999999","0.027142000","0.033063487","0.035028625","11593","XRP","","109966682.9099111","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","3851981.672896693","2017-04-04T00:00:21Z","2017-04-06T23:54:22Z","2017-04-04T00:00:00Z","NaN"
"0.032505672","0.038000000","0.029288428","0.034171657","0.034180164","5396","XRP","","59670252.4837921","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2039539.024945726","2017-04-07T00:02:20Z","2017-04-09T23:58:02Z","2017-04-07T00:00:00Z","NaN"
"0.034427931","0.035733746","0.032242047","0.034368900","0.033791456","3201","XRP","","42466351.44650301","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1434999.850472256","2017-04-10T00:11:40Z","2017-04-12T23:59:52Z","2017-04-10T00:00:00Z","NaN"
"0.034367700","0.035533418","0.033125264","0.033678907","0.033981155","1768","XRP","","26425646.840917","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","897974.0051200672","2017-04-13T00:00:31Z","2017-04-15T23:58:11Z","2017-04-13T00:00:00Z","NaN"
"0.033843493","0.033843493","0.031652136","0.032791011","0.032800411","2241","XRP","","19474693.62624402","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","638777.9465780483","2017-04-16T00:03:22Z","2017-04-18T23:54:51Z","2017-04-16T00:00:00Z","NaN"
"0.032819845","0.033800000","0.026385224","0.032877307","0.030252510","7319","XRP","","60689317.38238992","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1836004.183373652","2017-04-19T00:05:31Z","2017-04-21T23:58:40Z","2017-04-19T00:00:00Z","NaN"
"0.032840022","0.033463560","0.030788177","0.031420647","0.031697719","1576","XRP","","20559232.50969001","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","651680.7736470065","2017-04-22T00:01:11Z","2017-04-24T23:42:32Z","2017-04-22T00:00:00Z","NaN"
"0.031557836","0.035651288","0.031355100","0.035180000","0.033236178","2783","XRP","","34662078.64072899","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1152035.0096746","2017-04-25T00:13:42Z","2017-04-27T23:58:11Z","2017-04-25T00:00:00Z","NaN"
"0.035180000","0.058596130","0.035125840","0.051690874","0.046975246","10727","XRP","","78037019.0710859","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","3665808.17029499","2017-04-28T00:00:50Z","2017-04-30T23:54:51Z","2017-04-28T00:00:00Z","NaN"
"0.051184650","0.061571999","0.049591209","0.060499999","0.054683051","7207","XRP","","47680831.09322703","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2607333.333580974","2017-05-01T00:00:11Z","2017-05-03T23:59:52Z","2017-05-01T00:00:00Z","NaN"
"0.060586734","0.10412300","0.052099999","0.10085816","0.083695909","15744","XRP","","70124872.82391687","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","5869164.995580798","2017-05-04T00:00:02Z","2017-05-06T23:57:21Z","2017-05-04T00:00:00Z","NaN"
"0.10026828","0.21400000","0.096696019","0.15550808","0.14943885","22580","XRP","","69099830.73100108","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","10326198.9120883","2017-05-07T00:04:22Z","2017-05-09T23:59:30Z","2017-05-07T00:00:00Z","NaN"
"0.15698517","0.20653415","0.15000000","0.20451116","0.18168680","17154","XRP","","31817048.46919599","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","5780737.823173583","2017-05-10T00:00:11Z","2017-05-12T23:55:00Z","2017-05-10T00:00:00Z","NaN"
"0.20453014","0.25900000","0.19607843","0.25420131","0.22165503","13324","XRP","","29124415.81954499","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","6455573.129155456","2017-05-13T00:02:21Z","2017-05-15T23:59:52Z","2017-05-13T00:00:00Z","NaN"
"0.25900000","0.39372853","0.20100000","0.34813579","0.33390705","21947","XRP","","41261159.87294701","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","13777392.26520075","2017-05-16T00:00:00Z","2017-05-18T23:59:01Z","2017-05-16T00:00:00Z","NaN"
"0.34549754","0.37880000","0.27800100","0.32538837","0.32727161","15374","XRP","","22255579.812371","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","7283619.445151944","2017-05-19T00:00:40Z","2017-05-21T23:55:51Z","2017-05-19T00:00:00Z","NaN"
"0.32404498","0.35000000","0.26800000","0.28723499","0.30801783","12821","XRP","","21774840.168503","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","6707038.994245453","2017-05-22T00:02:31Z","2017-05-24T23:58:40Z","2017-05-22T00:00:00Z","NaN"
"0.28873491","0.32000000","0.13037809","0.21300000","0.25734392","8217","XRP","","18253652.55250596","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","4697466.549413161","2017-05-25T00:01:01Z","2017-05-27T23:59:41Z","2017-05-25T00:00:00Z","NaN"
"0.21796345","0.24689259","0.20023440","0.20494080","0.22699053","3189","XRP","","7975149.418286001","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1810283.426487363","2017-05-28T00:00:01Z","2017-05-30T23:53:21Z","2017-05-28T00:00:00Z","NaN"
"0.20406790","0.33700000","0.19000000","0.29308581","0.28676387","10990","XRP","","19630128.45909603","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","5629211.67364919","2017-05-31T00:01:30Z","2017-06-02T23:57:12Z","2017-05-31T00:00:00Z","NaN"
"0.29334098","0.30999690","0.27037318","0.28666387","0.28762868","7754","XRP","","11734964.45859199","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","3375312.330524197","2017-06-05T23:59:40Z","2017-06-05T23:59:40Z","2017-06-03T00:00:00Z","NaN"
"0.28517700","0.29815149","0.24200000","0.28716870","0.28343645","10683","XRP","","15353247.033578","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","4351669.872604825","2017-06-08T23:46:11Z","2017-06-08T23:46:11Z","2017-06-06T00:00:00Z","NaN"
"0.28639650","0.29797315","0.25506600","0.27057819","0.27938577","5577","XRP","","7868370.689157998","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2198310.832711223","2017-06-11T23:59:11Z","2017-06-11T23:59:11Z","2017-06-09T00:00:00Z","NaN"
"0.26922642","0.29986700","0.22800000","0.26168990","0.26047327","5408","XRP","","8326501.685619989","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2168831.109217391","2017-06-14T23:56:10Z","2017-06-14T23:56:10Z","2017-06-12T00:00:00Z","NaN"
"0.26351610","0.27000000","0.21450000","0.25854600","0.24305913","3457","XRP","","5927214.529583997","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","1440663.603237506","2017-06-17T23:54:21Z","2017-06-17T23:54:21Z","2017-06-15T00:00:00Z","NaN"
"0.25688320","0.32101850","0.24010000","0.30817757","0.29803168","4341","XRP","","8507369.389117992","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","2535465.618169378","2017-06-20T23:58:31Z","2017-06-20T23:58:31Z","2017-06-18T00:00:00Z","NaN"
"0.30727682","0.30996000","0.25700969","0.29054700","0.28136012","10111","XRP","","12510346.73551402","USD","rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B","3519912.615244457","2017-06-23T23:56:41Z","2017-06-23T23:56:41Z","2017-06-21T00:00:00Z","NaN"
